movieId,title_movielens,genres_movielens,imdbId,id,budget,overview,popularity,release_date,revenue,runtime,age_limit,age_restriction_label,suitable_under_18,tagline,vote_average,vote_count,tmdb_genres_clean,keywords_clean,combined_text,cast_names,director_names
1263,"Deer Hunter, The (1978)",Drama|War,77416,11778.0,15000000.0,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",19.786392,1978-12-08,50000000.0,183.0,16,16+,True,One of the most important and powerful films of all time!,7.8,921.0,"['Drama', 'War']","['vietnam veteran', 'pennsylvania', 'vietnam', 'party', 'escape', 'friend', 'viet cong', 'pittsburgh steelers']","Deer Hunter, The (1978) Drama|War A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return. One of the most important and powerful films of all time! vietnam veteran pennsylvania vietnam party escape friend viet cong pittsburgh steelers","Robert De Niro, John Cazale, John Savage, Christopher Walken, Meryl Streep, George Dzundza, Rutanya Alda, Pierre Segui, Amy Wright, Richard Kuss, Joe Grifasi, Dennis Watlington",Michael Cimino
337,What's Eating Gilbert Grape (1993),Drama,108550,1587.0,11000000.0,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",33.282794,1993-12-17,30000000.0,118.0,18,18+,False,A film about the love you find...In the last place you look.,7.5,919.0,"['Romance', 'Drama']","['brother brother relationship', 'mentally disabled', 'iowa', 'widow', 'dysfunctional family', 'independent film']","What's Eating Gilbert Grape (1993) Drama Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life. A film about the love you find...In the last place you look. brother brother relationship mentally disabled iowa widow dysfunctional family independent film","Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Darlene Cates, Mary Steenburgen, Laura Harrington, Mary Kate Schellhardt, John C. Reilly, Kevin Tighe, Crispin Glover, Robert B. Hedges, George Haynes",Lasse Hallström
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,315733,470.0,20000000.0,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",32.243357,2003-09-06,60427839.0,124.0,16,16+,True,How much does life weigh?,7.2,918.0,"['Drama', 'Crime', 'Thriller']","['life and death', 'transplantation', 'suicide attempt', 'desperation', 'loss of family', 'ex-detainee', 'sadness', 'rage and hate', 'car crash']","21 Grams (2003) Crime|Drama|Mystery|Romance|Thriller This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever. How much does life weigh? life and death transplantation suicide attempt desperation loss of family ex-detainee sadness rage and hate car crash","Sean Penn, Naomi Watts, Benicio del Toro, Danny Huston, Carly Nahon, Claire Pakis, Eddie Marsan, Melissa Leo, Charlotte Gainsbourg, Clea DuVall, Teresa Delgado, Denis O'Hare",Alejandro González Iñárritu
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,1985966,109451.0,78000000.0,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",41.247402,2013-09-26,248384621.0,95.0,18,18+,False,Something big was leftover.,6.4,915.0,"['Animation', 'Family', 'Comedy']","['inventor', 'food', 'scientist']","Cloudy with a Chance of Meatballs 2 (2013) Animation|Children|Comedy|Fantasy After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world. Something big was leftover. inventor food scientist","Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg, Benjamin Bratt, Neil Patrick Harris, Terry Crews, Kristen Schaal, Cody Cameron, Melissa Sturm, Kris Pearn","Cody Cameron, Kris Pearn"
1784,As Good as It Gets (1997),Comedy|Drama|Romance,119822,2898.0,50000000.0,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",37.885022,1997-12-19,314178011.0,139.0,16,16+,True,A comedy from the heart that goes for the throat.,7.2,915.0,"['Comedy', 'Romance']","['single parent', 'waitress', 'lone wolf', 'friendship', 'neighbor', 'author', 'cowardliness', 'writer', 'dog', 'rude', 'obnoxious', 'unlikely friendship', 'noodle salad']","As Good as It Gets (1997) Comedy|Drama|Romance New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast. A comedy from the heart that goes for the throat. single parent waitress lone wolf friendship neighbor author cowardliness writer dog rude obnoxious unlikely friendship noodle salad","Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Lawrence Kasdan, Harold Ramis, Kathryn Morris, Alison Rose",James L. Brooks
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,305357,9471.0,120000000.0,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",33.616115,2003-06-27,259175788.0,106.0,16,16+,True,This summer the Angels are back.,5.2,914.0,"['Action', 'Adventure', 'Comedy']","['robbery', 'secret identity', 'secret agent']","Charlie's Angels: Full Throttle (2003) Action|Adventure|Comedy|Crime|Thriller The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible. This summer the Angels are back. robbery secret identity secret agent","Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac, Robert Patrick, Demi Moore, John Cleese, Matt LeBlanc, Luke Wilson, Shia LaBeouf, Pink, Crispin Glover",McG
1393,Jerry Maguire (1996),Drama|Romance,116695,9390.0,50000000.0,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",27.039636,1996-12-06,273552592.0,139.0,13,13+,True,Everybody loved him... Everybody disappeared.,6.7,913.0,"['Comedy', 'Drama', 'Romance']","['stadium', 'career', 'sport', 'sports agent']","Jerry Maguire (1996) Drama|Romance Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player. Everybody loved him... Everybody disappeared. stadium career sport sports agent","Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston, Alison Armitage, Jonathan Lipnicki, Jerry O'Connell, Jay Mohr, Bonnie Hunt, Regina King, Todd Louiso, Mark Pellington",Cameron Crowe
6888,Scary Movie 3 (2003),Comedy|Horror,306047,4256.0,48000000.0,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",36.585509,2003-10-24,220673217.0,84.0,16,16+,True,Great trilogies come in threes.,5.8,912.0,['Comedy'],['horror spoof'],"Scary Movie 3 (2003) Comedy|Horror In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process. Great trilogies come in threes. horror spoof","Pamela Anderson, Jenny McCarthy, Marny Eng, Charlie Sheen, Simon Rex, Jianna Ballard, Jeremy Piven, Anna Faris, Regina Hall, Denise Richards, Queen Latifah, Leslie Nielsen",David Zucker
89804,"Ides of March, The (2011)",Drama,1124035,10316.0,12500000.0,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,20.317469,2011-09-24,75993061.0,101.0,13,13+,True,Ambition seduces. Power corrupts.,6.5,910.0,['Drama'],"['ohio', 'politics', 'dirty tricks', 'presidential campaign', 'endorsement', 'campaign speech', 'presidential debate']","Ides of March, The (2011) Drama Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative. Ambition seduces. Power corrupts. ohio politics dirty tricks presidential campaign endorsement campaign speech presidential debate","Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood, Marisa Tomei, Jeffrey Wright, Max Minghella, Jennifer Ehle, Gregory Itzin, Michael Mantell, Yuriy Sardarov",George Clooney
91653,We Bought a Zoo (2011),Comedy|Drama,1389137,74465.0,50000000.0,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",38.629763,2011-12-22,120081841.0,124.0,7,7+,True,A True Zoo Story,6.5,909.0,"['Drama', 'Comedy', 'Family']",['zoo'],"We Bought a Zoo (2011) Comedy|Drama Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble. A True Zoo Story zoo","Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford, Maggie Elizabeth Jones, Angus Macfadyen, Elle Fanning, Patrick Fugit, John Michael Higgins, Stephanie Szostak, Carla Gallo, Desi Lydic",Cameron Crowe
